北海道,198335
青森県,95758
岩手県,72528
宮城県,69822
秋田県,80729
山形県,67848
福島県,86451
茨城県,117308
栃木県,79528
群馬県,120251
埼玉県,144967
千葉県,98251
東京都,176421
神奈川県,103565
新潟県,94601
富山県,64060
石川県,71718
福井県,78807
山梨県,81795
長野県,114536
岐阜県,92635
静岡県,97765
愛知県,101860
三重県,101138
滋賀県,88771
京都府,54447
大阪府,93582
兵庫県,92590
奈良県,70995
和歌山県,65098
鳥取県,83861
島根県,79735
岡山県,78163
広島県,70576
山口県,70832
徳島県,66363
香川県,66443
愛媛県,68037
高知県,66250
福岡県,92133
佐賀県,60622
長崎県,60986
熊本県,53898
大分県,58141
宮崎県,52921
鹿児島県,63398
沖縄県,147023
